id,sentence_id,english,japanese,created_at,updated_at
2075,448,freedom,自由(の状態),2021-11-9,2021-11-9
2076,449,according to...,...(情報源)によると,2021-11-9,2021-11-9
2077,449,survey,(世論・動向などの)調査,2021-11-9,2021-11-9
2078,449,three in five...,5つ[5人]のうち3つ[3人]の...,2021-11-9,2021-11-9
2079,449,indifferent,be indifferent to...: ...に無関心である,2021-11-9,2021-11-9
2080,449,foreign,外国の,2021-11-9,2021-11-9
2081,440,affair,"[ -s ] (ある故人[国 / 時代]の)諸問題, (色々な)出来事",2021-11-9,2021-11-9
2082,450,What will become of...?,...はどうなってしまうだろう？,2021-11-9,2021-11-9
2083,450,relation,[ -s ] (仕事[外交]上などの)関係,2021-11-9,2021-11-9
2084,450,security,(戦争・犯罪などからの)安全の確保[保障](されている状態),2021-11-9,2021-11-9
2085,450,treaty,(国家間の)条約,2021-11-9,2021-11-9
2086,450,expire,(契約・券などが)期限切れになる,2021-11-9,2021-11-9
2087,451,unless 〜,もし〜でなければ,2021-11-9,2021-11-9
2088,451,eliminate,...(不要なもの)を取り除く,2021-11-9,2021-11-9
2089,451,unfair,不公平な,2021-11-9,2021-11-9
2090,451,tariff,課税,2021-11-9,2021-11-9
2091,451,impose... (on A),(Aに)...(税・義務など)を課す,2021-11-9,2021-11-9
2092,451,sanction,[ -s ] (国際法違反などに対する)制裁(措置),2021-11-9,2021-11-9
2093,452,trade,貿易,2021-11-9,2021-11-9
2094,452,friction,(関係などの)摩擦,2021-11-9,2021-11-9
2095,452,arise,"(問題・困難などが)起こる, 生じる",2021-11-9,2021-11-9
2096,452,at any moment,(嫌な事が)今にも,2021-11-9,2021-11-9
2097,453,priority,優先事項,2021-11-9,2021-11-9
2098,453,settle (...),(...(問題など)を)解決する,2021-11-9,2021-11-9
2099,453,dispute,"論争, 紛争",2021-11-9,2021-11-9
2100,453,once and for all,きっぱりと,2021-11-9,2021-11-9
2101,453,be ready to do...,"(いつでも)...するつもりだ, ...する覚悟ができている",2021-11-9,2021-11-9
2102,453,meet ... halfway,...(人)と妥協する,2021-11-9,2021-11-9
2103,454,federal,連邦政府[国家]の,2021-11-9,2021-11-9
2104,454,budget,予算(案),2021-11-9,2021-11-9
2105,454,narrowly,かろうじて(...する),2021-11-9,2021-11-9
2106,454,approve...,...を承認する,2021-11-9,2021-11-9
2107,454,congress,(C-) (米国の)議会,2021-11-9,2021-11-9
2108,455,argue (...),[ - that 〜] 〜だと主張する,2021-11-9,2021-11-9
2109,455,administration,"政府, 政権",2021-11-9,2021-11-9
2110,455,look for...,...を探す,2021-11-9,2021-11-9
2111,455,alternative,代わりの...,2021-11-9,2021-11-9
2112,455,source,(発生[入手])源,2021-11-9,2021-11-9
2113,455,revenue,(国の)歳入,2021-11-9,2021-11-9
2114,456,poll,世論調査,2021-11-9,2021-11-9
2115,456,overwhelming,(数などが)圧倒的な,2021-11-9,2021-11-9
2116,456,majority,"過半数, 大多数",2021-11-9,2021-11-9
2117,456,be in favor of...,...(意見など)を支持する,2021-11-9,2021-11-9
2118,456,legislation,法律,2021-11-9,2021-11-9
2119,457,cop,"警官, 刑事",2021-11-9,2021-11-9
2120,457,search...,search for...: ...(捜し物)を捜す,2021-11-9,2021-11-9
2121,457,clue (to...),"(...の)手がかり, ヒント",2021-11-9,2021-11-9
2122,457,brutal,残虐な,2021-11-9,2021-11-9
2123,457,murder,殺人,2021-11-9,2021-11-9
2124,458,insane,"狂気の, 正気ではない",2021-11-9,2021-11-9
2125,458,distinguish...,distinguish A from B: AをBと区別する,2021-11-9,2021-11-9
2126,458,vice,悪いこと,2021-11-9,2021-11-9
2127,458,virtue,正しいこと,2021-11-9,2021-11-9
2128,459,fingerprint,指紋,2021-11-9,2021-11-9
2129,459,weapon,"兵器, 凶器",2021-11-9,2021-11-9
2130,459,correspond (to / with...),(...に)一致する,2021-11-9,2021-11-9
2131,460,take ... by surprise,...(人)を驚かす,2021-11-9,2021-11-9
2132,460,noted,"有名な,　著名な",2021-11-9,2021-11-9
2133,460,psychologist,心理学者,2021-11-9,2021-11-9
2134,460,accuse... (of A),(Aの理由で)(法的に)...を訴える,2021-11-9,2021-11-9
2135,460,kidnapping,誘拐,2021-11-9,2021-11-9
2136,461,jury,陪審団,2021-11-9,2021-11-9
2137,461,guilty (of...),(...で)有罪の,2021-11-9,2021-11-9
2138,461,verdict,(陪審団による)評決,2021-11-9,2021-11-9
2139,461,give rise to...,...(よくないこと)を引き起こす,2021-11-9,2021-11-9
2140,461,widespread,(被害などが)広範囲にわたる,2021-11-9,2021-11-9
2141,461,debate,"討論, 論争",2021-11-9,2021-11-9
2142,462,plead (with...) (for A),(...に)(Aを)請願する,2021-11-9,2021-11-9
2143,462,mercy,"慈悲, 情状酌量",2021-11-9,2021-11-9
2144,462,sentence... (to A),...(人)に(Aという)(有罪)判決を下す,2021-11-9,2021-11-9
2145,462,prison,刑務所,2021-11-9,2021-11-9
2146,462,crime,(法律上の)犯罪(行為),2021-11-9,2021-11-9
2147,463,officer,警官,2021-11-9,2021-11-9
2148,463,on duty,"(兵士・警官・医者などが)職務中の, 勤務中の",2021-11-9,2021-11-9
2149,463,perceive...,(五感で)...に気付く,2021-11-9,2021-11-9
2150,463,elderly,お年寄りの,2021-11-9,2021-11-9
2151,463,come up,(自分のほうに)近づいてくる,2021-11-9,2021-11-9
2152,464,catch sight of...,...をちらっと見かける,2021-11-9,2021-11-9
2153,464,thief,泥棒,2021-11-9,2021-11-9
2154,464,attempt,attempt to do...: ...しようと試みる,2021-11-9,2021-11-9
2155,464,break into...,...(建物)に不法侵入する,2021-11-9,2021-11-9
2156,465,witness...,...を目撃する,2021-11-9,2021-11-9
2157,465,weird,(この世のものとは思えないほど)奇妙な,2021-11-9,2021-11-9
2158,465,incident,(人々を不安にさせる)出来事,2021-11-9,2021-11-9
2159,465,wilderness,原野,2021-11-9,2021-11-9
2160,466,become aware of...,...に気付く,2021-11-9,2021-11-9
2161,466,stare (at...),(...を)じっと見つめる,2021-11-9,2021-11-9
2162,466,aisle,(座席・棚の間の)通路,2021-11-9,2021-11-9
2163,466,turn (...) around,振り向く,2021-11-9,2021-11-9
2164,466,in sight,視界に(入って),2021-11-9,2021-11-9
2165,467,scream (...),"(恐怖, 興奮などで)悲鳴をあげる",2021-11-9,2021-11-9
2166,467,horror,(体が震えるほどの)恐怖,2021-11-9,2021-11-9
2167,467,take hold of...,...をつかむ,2021-11-9,2021-11-9
2168,468,inform ... of [about] A,(正式な形で)...(人)にAを知らせる,2021-11-9,2021-11-9
2169,468,safety,"(身体・生命の)安全, 無事",2021-11-9,2021-11-9
2170,468,breathe (...),"...を吸う, ...を吐く",2021-11-9,2021-11-9
2171,468,sigh,ため息,2021-11-9,2021-11-9
2172,468,relief,安堵,2021-11-9,2021-11-9
2173,469,bullet,縦断,2021-11-9,2021-11-9
2174,469,penetrate (...),"(...を)突き抜ける, (...の)奥まで入り込む",2021-11-9,2021-11-9
2175,469,chest,胸部(全体),2021-11-9,2021-11-9
2176,469,critical,"危機的な, 危篤の",2021-11-9,2021-11-9
2177,469,condition,be in ... condition: ...な状態[程度]である,2021-11-9,2021-11-9
2178,470,present,at present: 現時点で,2021-11-9,2021-11-9
2179,470,uncertain,(物が)不確実な,2021-11-9,2021-11-9
2180,470,whether A or B,AなのかそれともBなのか,2021-11-9,2021-11-9
2181,470,deliberately,故意に,2021-11-9,2021-11-9
2182,470,by accident,"誤って, 過失で",2021-11-9,2021-11-9
2183,471,deli,デリ[デリカテッセン],2021-11-9,2021-11-9
2184,471,catch fire,火がつく,2021-11-9,2021-11-9
2185,471,burn down,(建物が)全焼する,2021-11-9,2021-11-9
2186,471,heap,(乱雑に積み上げられた)山,2021-11-9,2021-11-9
2187,471,ash,"[通例 -es] 灰, 燃えかす",2021-11-9,2021-11-9
2188,472,all of a sudden,突然,2021-11-9,2021-11-9
2189,472,firework,[通例 -s] 花火,2021-11-9,2021-11-9
2190,472,warehouse,"倉庫, 貯蔵庫",2021-11-9,2021-11-9
2191,472,explode (...),爆発する,2021-11-9,2021-11-9
2192,472,put ... out,...(火・タバコ)を消す,2021-11-9,2021-11-9
2193,472,blaze,激しい炎,2021-11-9,2021-11-9
2194,473,bomb,爆弾,2021-11-9,2021-11-9
2195,473,go off,(爆発物が)爆発する,2021-11-9,2021-11-9
2196,473,...-story,...階建て(の建物),2021-11-9,2021-11-9
2197,473,seriously,ひどく,2021-11-9,2021-11-9
2198,473,wounded,(武器・凶器で)負傷した,2021-11-9,2021-11-9
2199,474,cargo,貨物,2021-11-9,2021-11-9
2200,474,vessel,(大型の)船舶,2021-11-9,2021-11-9
2201,474,bound (for...),(電車・飛行機などが)(...方面)行きの,2021-11-9,2021-11-9
2202,474,sink (...),沈む,2021-11-9,2021-11-9
2203,474,Mediterranean,[the - ] 地中海,2021-11-9,2021-11-9
2204,474,trace,without (a) trace: 何の痕跡も残さずに,2021-11-9,2021-11-9
2205,475,reckless,無謀な,2021-11-9,2021-11-9
2206,475,freeze (...),凍る,2021-11-9,2021-11-9
2207,475,to death,...の結果死ぬ,2021-11-9,2021-11-9
2208,475,expedition,(グループによる未開の地への)探検[調査]旅行,2021-11-9,2021-11-9
2209,475,Antarctic,[the - ] 南極(地方),2021-11-9,2021-11-9
2210,476,tragedy,悲劇的な出来事,2021-11-9,2021-11-9
2211,476,remember (...),"(...を)覚えている, (...を)覚えておく",2021-11-9,2021-11-9
2212,476,so as to do...,...なるように,2021-11-9,2021-11-9
2213,476,repeat (...),(...を)繰り返す,2021-11-9,2021-11-9
2214,477,exhibition,展覧会,2021-11-9,2021-11-9
2215,477,offer (...),(物事が)...を提供する[与える],2021-11-9,2021-11-9
2216,477,profound,(意味・教養などが)深い,2021-11-9,2021-11-9
2217,477,insight (into...),"(...に対する)洞察(力), 深い理解(力)",2021-11-9,2021-11-9
2218,477,ancient,古代の,2021-11-9,2021-11-9
2219,477,civilization,文明,2021-11-9,2021-11-9
2220,478,credit A with [for] B,BをA(人)の実績として認める[評価する],2021-11-9,2021-11-9
2221,478,sow (...),...(種)をまく,2021-11-9,2021-11-9
2222,478,seed,"[the -s] (争い・変化などの)種, きっかけ",2021-11-9,2021-11-9
2223,478,renaissance,[the R-] ルネッサンス,2021-11-9,2021-11-9
2224,479,mount (...),...を載せる[はめ込む],2021-11-9,2021-11-9
2225,479,portrait,肖像画[写真],2021-11-9,2021-11-9
2226,479,fancy,装飾された,2021-11-9,2021-11-9
2227,479,frame,"枠, 額縁",2021-11-9,2021-11-9
2228,479,upside down,上下逆さまの[に],2021-11-9,2021-11-9
2229,480,magnificent,(外観・景観などが)荘厳な,2021-11-9,2021-11-9
2230,480,cathedral,大聖堂,2021-11-9,2021-11-9
2231,480,date (...),date back to...: (起源が)...にまでさかのぼる,2021-11-9,2021-11-9
2232,480,Middle Ages,[the -] 中世,2021-11-9,2021-11-9
2233,481,religion,"(複合語で)...の宗教, ...教",2021-11-9,2021-11-9
2234,481,inspire...,...(人)に創作[行動]の意欲を沸かせる,2021-11-9,2021-11-9
2235,481,create...,...(作品など)を創造する,2021-11-9,2021-11-9
2236,481,splendid,すばらしい,2021-11-9,2021-11-9
2237,481,scupture,彫刻作品,2021-11-9,2021-11-9
2238,482,explore...,...(場所)を探検する,2021-11-9,2021-11-9
2239,482,desert,砂漠,2021-11-9,2021-11-9
2240,482,in search of...,...を求めて,2021-11-9,2021-11-9
2241,482,bury...,...を埋める,2021-11-9,2021-11-9
2242,482,treasure,宝物,2021-11-9,2021-11-9
2243,483,millionaire,大富豪,2021-11-9,2021-11-9
2244,483,insist (on...),(...を)強く主張する,2021-11-9,2021-11-9
2245,483,acquire...,(時間・労力などを費やして)...を獲得する,2021-11-9,2021-11-9
2246,483,masterpiece,(ある芸術家の)傑作,2021-11-9,2021-11-9
2247,483,no matter how 〜,たとえどんな[どれだけ]〜でも,2021-11-9,2021-11-9
2248,483,cost (A) ...,(A(人)に)...(金額)の出費[負担]を要求する,2021-11-9,2021-11-9
2249,484,myth,神話,2021-11-9,2021-11-9
2250,484,legend,伝説,2021-11-9,2021-11-9
2251,484,hand ... down (to A),...を(A(次の世代)に)伝える,2021-11-9,2021-11-9
2252,484,generation,from generation to generation: 代々,2021-11-9,2021-11-9
2253,485,linguist,言語学者,2021-11-9,2021-11-9
2254,485,fluent,be fluent in...: ...を流暢に話す,2021-11-9,2021-11-9
2255,485,several,いくつかの...,2021-11-9,2021-11-9
2256,485,dialect,(ある地域の)方言,2021-11-9,2021-11-9
2257,486,tribe,部族,2021-11-9,2021-11-9
2258,486,worship,(...(神)を)崇拝する,2021-11-9,2021-11-9
2259,486,ancestor,先祖,2021-11-9,2021-11-9
2260,486,language,(ある国の)言葉,2021-11-9,2021-11-9
2261,486,be familiar to...,...によく知られている,2021-11-9,2021-11-9
2262,487,anthropologist,(文化)人類学者,2021-11-9,2021-11-9
2263,487,custom,(社会などの)慣習,2021-11-9,2021-11-9
2264,487,prevail,(慣習などが)広く行われている[よく見られる],2021-11-9,2021-11-9
2265,487,province,(自治)州,2021-11-9,2021-11-9
2266,488,wicked,(性格などが)意地の悪い,2021-11-9,2021-11-9
2267,488,witch,魔女,2021-11-9,2021-11-9
2268,488,cast...,cast a specc (on..): (...に)呪文[魔法]をかける,2021-11-9,2021-11-9
2269,488,evil,(行為・考えなどが)とても悪い,2021-11-9,2021-11-9
2270,488,spell,"呪文, 魔法",2021-11-9,2021-11-9
2271,488,turn A into B,AをBに変える,2021-11-9,2021-11-9
2272,488,bug,虫,2021-11-9,2021-11-9
2273,489,proceed,(先に)進む,2021-11-9,2021-11-9
2274,489,steep,(道などの)傾斜が急な,2021-11-9,2021-11-9
2275,489,path,"細道, 小道",2021-11-9,2021-11-9
2276,489,sole,唯一の,2021-11-9,2021-11-9
2277,489,access,(場所などに)到達する方法[入る方法],2021-11-9,2021-11-9
2278,489,border,国境,2021-11-9,2021-11-9
2279,490,ape,"(ゴリラ, チンパンジーなどの)猿, 類人猿",2021-11-9,2021-11-9
2280,490,emerge,(姿が)現れる,2021-11-9,2021-11-9
2281,490,cave,洞窟,2021-11-9,2021-11-9
2282,490,frighten...,"be [get] frightened (of... [that〜]): (...を)怖がる, (...に)びっくりする",2021-11-9,2021-11-9
2283,490,run away,逃げる,2021-11-9,2021-11-9
2284,491,believe or not,信じてもらえないかもしれないが(本当に),2021-11-9,2021-11-9
2285,491,alien,宇宙人,2021-11-9,2021-11-9
2286,491,vanish,(突然[完全に])消える,2021-11-9,2021-11-9
2287,491,Give me a break.,冗談はよしてくれ,2021-11-9,2021-11-9
2288,492,quite a few,かなり多くの(数の)...,2021-11-9,2021-11-9
2289,492,invite ... (to A),...を(Aに)招待する,2021-11-9,2021-11-9
2290,492,celebrate (...),(式などを催して)(...(特別な行事)を)祝う,2021-11-9,2021-11-9
2291,492,anniversary,記念日,2021-11-9,2021-11-9
2292,493,it won't be long before 〜,〜するまでもうすぐだ,2021-11-9,2021-11-9
2293,493,in the meantime,その間に,2021-11-9,2021-11-9
2294,493,help oneself to...,(命令文で)...(食べ物など)をご自由にどうぞ,2021-11-9,2021-11-9
2295,493,snack,軽食,2021-11-9,2021-11-9
2296,494,be dressed in...,...(服)を着ている,2021-11-9,2021-11-9
2297,494,loud,(服などが)けばけばしい,2021-11-9,2021-11-9
2298,494,peculiar,奇妙な,2021-11-9,2021-11-9
2299,494,outfit,"服装, 衣装",2021-11-9,2021-11-9
2300,494,stand out,"目立つ, 際立つ",2021-11-9,2021-11-9
2301,494,crowd,人込み,2021-11-9,2021-11-9
2302,495,touch...,...(人)を感動させる,2021-11-9,2021-11-9
2303,495,hospitality,(心のこもった)もてなし,2021-11-9,2021-11-9
2304,496,shabby,"(衣装・住居などが)ぼろぼろの, みすぼらしい",2021-11-9,2021-11-9
2305,496,clothes,"衣類, 洋服",2021-11-9,2021-11-9
2306,496,suitable,be suitable for [to]...: ...にふさわしい,2021-11-9,2021-11-9
2307,496,occasion,"(特別な)行事, イベント",2021-11-9,2021-11-9
2308,497,topic,話題,2021-11-9,2021-11-9
2309,497,too 〜 to do...,...するにはあまりに〜過ぎる,2021-11-9,2021-11-9
2310,497,intimate,とても私的な,2021-11-9,2021-11-9
2311,497,share (...) (with A),...(考えなど)を(A(人)に)話す,2021-11-9,2021-11-9
2312,497,casual,偶然の,2021-11-9,2021-11-9
2313,497,acquaintance,知人,2021-11-9,2021-11-9
2314,498,drunk,酔っぱらった,2021-11-9,2021-11-9
2315,498,crude,"(言葉などが)下品な, 卑猥な",2021-11-9,2021-11-9
2316,498,offensive,(言葉・態度などが)(人を)不快にさせる,2021-11-9,2021-11-9
2317,498,keep [stay] away from...,...に近づかない,2021-11-9,2021-11-9
2318,499,hardly,ほとんど...ない,2021-11-9,2021-11-9
2319,499,comprehend...,...を理解する,2021-11-9,2021-11-9
2320,499,imply...,...をほのめかす,2021-11-9,2021-11-9
2321,500,embarrassed,"どぎまぎした, 恥ずかしい",2021-11-9,2021-11-9
2322,500,tease (...),(しつこく)(...を)からかう,2021-11-9,2021-11-9
2323,500,in front of...,...の正面に[で],2021-11-9,2021-11-9
2324,501,ambiguous,曖昧な,2021-11-9,2021-11-9
2325,501,reply,返事,2021-11-9,2021-11-9
2326,501,all the more,なおさら,2021-11-9,2021-11-9
2327,501,irritate...,...をいらいらさせる,2021-11-9,2021-11-9
2328,502,timid,臆病な,2021-11-9,2021-11-9
2329,502,blush,赤面する,2021-11-9,2021-11-9
2330,502,chat,おしゃべりする,2021-11-9,2021-11-9
2331,503,look down on...,...(人)を見下す,2021-11-9,2021-11-9
2332,503,come from...,"...の出身である, ...から来る",2021-11-9,2021-11-9
2333,503,rural,(都会から離れた)地方の,2021-11-9,2021-11-9
2334,504,What's the matter (with...)?,(...が)どうかしたの,2021-11-9,2021-11-9
2335,504,miserable,"惨めな, とても不幸な",2021-11-9,2021-11-9
2336,504,leave ... alone,...をほうっておく,2021-11-9,2021-11-9
2337,504,(It's) none of your business.,あなたには関係ないことだ,2021-11-9,2021-11-9
2338,505,disguise,in disguise: 変装して,2021-11-9,2021-11-9
2339,505,recognize...,...が誰[何]だかわかる,2021-11-9,2021-11-9
2340,505,glance,at a glance: 一目見て(すぐに),2021-11-9,2021-11-9
2341,506,chuckle,くすくす笑う,2021-11-9,2021-11-9
2342,506,have ... on,...を身につけている[着ている],2021-11-9,2021-11-9
2343,506,sweatshirt,"スウェット, トレーナー",2021-11-9,2021-11-9
2344,506,backward(s),{米} (服を)後ろ前に,2021-11-9,2021-11-9
2345,507,be good at...,...が上手だ,2021-11-9,2021-11-9
2346,507,make friends (with...),(...と)仲良しになる[親しくなる],2021-11-9,2021-11-9
2347,507,keep to...,keep to oneself: 自分の殻に閉じこもる,2021-11-9,2021-11-9
2348,508,belong,(人が)受け入れられる場所にいる,2021-11-9,2021-11-9
2349,508,extremely,極度に,2021-11-9,2021-11-9
2350,508,uneasy,不安な,2021-11-9,2021-11-9
2351,508,lonely,孤独な,2021-11-9,2021-11-9
2352,509,pretty,かなり,2021-11-9,2021-11-9
2353,509,adjust...,adjust to...: ...に順応する,2021-11-9,2021-11-9
2354,509,surroundings,(自分の周囲の)環境,2021-11-9,2021-11-9
2355,510,utterly,全く,2021-11-9,2021-11-9
2356,510,out of place,"(人・発言などが)場違いの, (人が)浮いてしまって",2021-11-9,2021-11-9
2357,510,sophisticated,洗練された,2021-11-9,2021-11-9
2358,511,to tell (you) the truth,実を言うと,2021-11-9,2021-11-9
2359,511,classical,(音楽ジャンルが)クラシックの...,2021-11-9,2021-11-9
2360,511,on the other hand,しかし一方では,2021-11-9,2021-11-9
2361,511,be into...,...(趣味など)にはまっている,2021-11-9,2021-11-9
2362,512,derive A from B,BからAを引き出す,2021-11-9,2021-11-9
2363,512,pleasure,楽しみ,2021-11-9,2021-11-9
2364,512,observe...,...を観察する,2021-11-9,2021-11-9
2365,512,insect,昆虫,2021-11-9,2021-11-9
2366,513,How [What] about...?,...はいかがですか？,2021-11-9,2021-11-9
2367,513,card,play cards: トランプをする[で遊ぶ],2021-11-9,2021-11-9
2368,513,A or something,Aか何か,2021-11-9,2021-11-9
2369,513,for a change,気分転換に,2021-11-9,2021-11-9
2370,513,I'm not up for it.,そういう気分じゃないよ,2021-11-9,2021-11-9
2371,514,After you.,お先にどうぞ,2021-11-9,2021-11-9
2372,514,go ahead,先へ進む,2021-11-9,2021-11-9
2373,514,You're welcome.,どういたしまして,2021-11-9,2021-11-9
2374,515,niece,姪,2021-11-9,2021-11-9
2375,515,sociable,(人が)社交的な,2021-11-9,2021-11-9
2376,515,mature,(精神面で)大人になった,2021-11-9,2021-11-9
2377,515,for one's age,年の割には,2021-11-9,2021-11-9
2378,515,pass for...,(本当は違うが)...として通用する,2021-11-9,2021-11-9
2379,515,twenty-something,"二十何歳(かそこら), 二十代",2021-11-9,2021-11-9
2380,516,take care of...,Take care (of yourself).: [別れの挨拶] (相手の健康を気遣って)じゃあね,2021-11-9,2021-11-9
2381,516,say hi [hello] to... (for me),[別れ際などに] ...(人)によろしく,2021-11-9,2021-11-9
2382,516,See you later.,またね,2021-11-9,2021-11-9
2383,517,look forward to...,...を楽しみにする,2021-11-9,2021-11-9
2384,517,hear from...,...(人)から(手紙・電話などで)連絡をもらう,2021-11-9,2021-11-9
2385,517,sincerely,"Sincerely (yours),: 敬具",2021-11-9,2021-11-9
2386,518,spare,...(時間)を割く,2021-11-9,2021-11-9
2387,518,discuss...,...について話し合う,2021-11-9,2021-11-9
2388,518,of importance (to...),(...にとって)重要な,2021-11-9,2021-11-9
2389,519,seem (to be),...のように思える,2021-11-9,2021-11-9
2390,519,trivial,些細な,2021-11-9,2021-11-9
2391,519,be worth...,A is worth doing...: Aは...するだけの価値がある,2021-11-9,2021-11-9
2392,519,pay attention to...,...に注意を払う,2021-11-9,2021-11-9
2393,520,as far as 〜,as far as A is concerned: Aに関しては,2021-11-9,2021-11-9
2394,520,anything goes,何でも受け入れる,2021-11-9,2021-11-9
2395,520,contrast,by [in] contrast: それとは対照的に,2021-11-9,2021-11-9
2396,520,cautious,"用心[注意]深い, 慎重な",2021-11-9,2021-11-9
2397,521,awkward,(状況などが)気まずい,2021-11-9,2021-11-9
2398,521,pause,(会話などの)間,2021-11-9,2021-11-9
2399,521,take ... by the hand [arm],(どこかへ連れて行く目的で)...の手[腕]を取る,2021-11-9,2021-11-9
2400,521,drag...,...(抵抗するもの)を無理に引っ張って進む,2021-11-9,2021-11-9
2401,521,upstairs,"上の階[二階]へ[に, で]",2021-11-9,2021-11-9
2402,522,comfort...,...を慰める,2021-11-9,2021-11-9
2403,522,interpret...,interpret A (as B): Aを(Bの意味に)解釈する,2021-11-9,2021-11-9
2404,522,romantic,(関係などが)恋愛の...,2021-11-9,2021-11-9
2405,522,interest,興味[関心],2021-11-9,2021-11-9
2406,523,make sure [certain] (that) 〜,〜を確かめる,2021-11-9,2021-11-9
2407,523,sound,(眠りが)深く,2021-11-9,2021-11-9
2408,523,be asleep,眠っている,2021-11-9,2021-11-9
2409,523,creep,(人に気付かれないように)静かに[忍び足で]歩く,2021-11-9,2021-11-9
2410,523,set off,(旅行などに)出発する,2021-11-9,2021-11-9
2411,524,between you and me,ここだけの話だけど,2021-11-9,2021-11-9
2412,524,come across...,...を偶然見つける,2021-11-9,2021-11-9
2413,524,passionately,情熱的に,2021-11-9,2021-11-9
2414,524,embrace (...),(...を)強く抱きしめる,2021-11-9,2021-11-9
2415,525,remark,発言,2021-11-9,2021-11-9
2416,525,be open to...,...(批判など)を受けやすい,2021-11-9,2021-11-9
2417,525,misunderstanding,誤解,2021-11-9,2021-11-9
2418,526,stand...,...に我慢する,2021-11-9,2021-11-9
2419,526,not ... anymore [any more],もうこれ以上...しない,2021-11-9,2021-11-9
2420,526,calm (...) down,落ち着く,2021-11-9,2021-11-9
2421,526,come over,そこに行く[相手のいる場所に向かう],2021-11-9,2021-11-9
2422,526,as ... as possible,できるだけ...に,2021-11-9,2021-11-9
2423,527,literally,文字通り,2021-11-9,2021-11-9
2424,527,be inclined to do...,...する傾向がある,2021-11-9,2021-11-9
2425,527,exaggerate (...),(...を)大げさに表現する,2021-11-9,2021-11-9
2426,528,apologize (to...) (for A),(Aのことで)(...に)謝罪する,2021-11-9,2021-11-9
2427,528,make fun of...,...をばかにする,2021-11-9,2021-11-9
2428,528,go too far,(相手に対する態度などが)度を越す,2021-11-9,2021-11-9
2429,528,sometime,そのうち,2021-11-9,2021-11-9
2430,528,be in a good mood,機嫌がいい,2021-11-9,2021-11-9
2431,529,get along (well) with...,...(人)とうまくやっていく,2021-11-9,2021-11-9
2432,529,once in a while,時々,2021-11-9,2021-11-9
2433,529,think of [about] ...,[ - doing...] ...しようかと考える,2021-11-9,2021-11-9
2434,529,divorce (...),(...と)離婚する,2021-11-9,2021-11-9
2435,529,You must be kidding.,冗談でしょう,2021-11-9,2021-11-9
2436,530,in tears,泣きながら,2021-11-9,2021-11-9
2437,530,tear (...),tear ... up: ...(薄いもの)を(ずたずたに)引き裂く,2021-11-9,2021-11-9
2438,530,throw ... away,...を捨てる,2021-11-9,2021-11-9
2439,531,deceive,...をだます,2021-11-9,2021-11-9
2440,531,should [ought to] have done...,...するべきだった,2021-11-9,2021-11-9
2441,531,know better (than to do...),(...しないくらいの)分別はある,2021-11-9,2021-11-9
2442,531,trust...,...を信頼[信用]する,2021-11-9,2021-11-9
2443,532,regret...,regret doing...: ...したことを後悔する,2021-11-9,2021-11-9
2444,532,waste,...を無駄にする,2021-11-9,2021-11-9
2445,532,a good [great] deal of...,(とても)たくさんの...,2021-11-9,2021-11-9
2446,533,not [never] do ... without A,...する時はいつも[必ず]Aをする,2021-11-9,2021-11-9
2447,533,look back (on...),(...を)振り返る[回想する],2021-11-9,2021-11-9
2448,533,adolescence,思春期,2021-11-9,2021-11-9
2449,533,depress...,depressed: 憂鬱な,2021-11-9,2021-11-9
2450,534,leave A for B,A(人)を見捨ててB(別の人)にいく,2021-11-9,2021-11-9
2451,534,guy,男,2021-11-9,2021-11-9
2452,534,be upset,精神的に不安定である,2021-11-9,2021-11-9
2453,534,Not really.,(返答で)そうでもないよ,2021-11-9,2021-11-9
2454,534,be used to...,...に慣れている,2021-11-9,2021-11-9
2455,535,wonder,(it is ) no wonder (that)〜: 〜ということも不思議ではない[当然だ],2021-11-9,2021-11-9
2456,535,show up,(待っていた人が)姿を見せる,2021-11-9,2021-11-9
2457,535,see ... off,...(人)を見送る,2021-11-9,2021-11-9
2458,535,How come?,どうして？,2021-11-9,2021-11-9
2459,535,break (...) up,(異性と)別れる[関係がこわれる],2021-11-9,2021-11-9
2460,535,pity,What a pity [shame]!: それはかわいそうに,2021-11-9,2021-11-9
2461,536,all by oneself,たった一人で,2021-11-9,2021-11-9
2462,536,torture,"(罰としての)拷問, (肉体的・精神的な)耐え難く苦痛",2021-11-9,2021-11-9
2463,536,sob (...),...とすすり[むせび]泣きながら言う,2021-11-9,2021-11-9
2464,537,to be honest (with you),正直に言うと,2021-11-9,2021-11-9
2465,537,be crazy about...,...の熱狂的なファンである,2021-11-9,2021-11-9
2466,537,brave,勇敢な,2021-11-9,2021-11-9
2467,537,self-confident,(自分(の能力など)に)自信がある,2021-11-9,2021-11-9
2468,537,be afraid (of...),(...を)怖がる,2021-11-9,2021-11-9
2469,537,take [run] a risk,危険を冒す,2021-11-9,2021-11-9
2470,537,"if I were you, I'd do...",私(があなたの立場)だったら...するかな,2021-11-9,2021-11-9
2471,537,ask ... out,...(異性)をデートに誘う,2021-11-9,2021-11-9
2472,538,go with...,...(異性)と付き合う,2021-11-9,2021-11-9
2473,538,on and off / off and on,(長い期間に)したりやめたりを繰り返して,2021-11-9,2021-11-9
